  3.3481811620E-02  9.6415103593E-01
  3.2799957348E-02  9.6581347715E-01
  3.0977507129E-02  9.8228846989E-01
 -3.3960080092E-02  9.7293800370E-01
 -3.5752250801E-02  9.5660987313E-01
 -3.6321382858E-02  9.5454922594E-01
 -3.5668864715E-02  9.6562728213E-01
 -3.3996719529E-02  9.8740430042E-01
  3.3205519758E-02  9.8336591759E-01
 -3.4552807066E-02  9.6171505288E-01
 -3.4694758997E-02  9.5420323435E-01
  3.3565864037E-02  9.6162453345E-01
  3.1293665838E-02  9.8380856832E-01
  6.8447779524E-03  9.9935037483E-01
  3.3540133627E-02  9.7609423369E-01
 -3.5430167825E-02  9.5840379935E-01
  3.6060639926E-02  9.5577548074E-01
  3.5418732355E-02  9.6722934742E-01
  3.3699135693E-02  9.9055555788E-01
 -3.2796045475E-02  9.9218157093E-01
 -3.4918809950E-02  9.6386721279E-01
 -3.6019954127E-02  9.4710100775E-01
 -3.5867341877E-02  9.4398645456E-01
 -3.4418876636E-02  9.5552301826E-01
  3.1832251631E-02  9.8168095871E-01
  6.5198878836E-03  9.0759348997E-01
  6.6401155956E-03  9.4341115923E-01
  3.2996012496E-02  9.7938856406E-01
 -3.4796882707E-02  9.6284272054E-01
 -3.5324779602E-02  9.6181975156E-01
 -3.4569377333E-02  9.7554137098E-01
 -3.4193541104E-02  9.7378741427E-01
 -3.6169004026E-02  9.4965533299E-01
  3.7113095664E-02  9.3611760957E-01
  3.6797802388E-02  9.3550170334E-01
 -3.5190364496E-02  9.4899561356E-01
  3.2459371659E-02  9.7670724308E-01
 -6.7454418864E-03  9.7183450100E-01
  3.2475773205E-02  9.8106396176E-01
  3.4019803828E-02  9.6791899473E-01
  3.4295809455E-02  9.7049089858E-01
  3.3312692088E-02  9.8822384421E-01
 -3.2362308244E-02  9.9133742463E-01
 -3.4859249694E-02  9.6442696588E-01
 -3.6735075980E-02  9.4297935291E-01
 -3.7624099136E-02  9.3090840793E-01
 -3.7297003496E-02  9.3073829646E-01
 -3.5715475940E-02  9.4380191693E-01
 -3.3037846680E-02  9.7031024640E-01
  3.2130318289E-02  9.7972914590E-01
  3.3278205461E-02  9.7170225157E-01
  3.3177569220E-02  9.7943973908E-01
  3.2283735361E-02  9.8967945724E-01
  3.4640989930E-02  9.6566095961E-01
  3.6469096659E-02  9.4541229682E-01
  3.7408924585E-02  9.3304094469E-01
  3.7226688039E-02  9.3125000026E-01
 -3.5865442460E-02  9.4148846866E-01
 -3.3453005464E-02  9.6405834630E-01
  3.0261899204E-02  9.9810549465E-01
  3.0320033365E-02  9.9187074823E-01
  3.2085171550E-02  9.7476471742E-01
  3.2730191658E-02  9.7285764353E-01
 -3.2158310707E-02  9.8670452145E-01
 -3.3497476874E-02  9.7832613146E-01
 -3.5329115911E-02  9.5780971858E-01
 -3.6418211710E-02  9.4337825914E-01
 -3.6526733247E-02  9.3794066536E-01
 -3.5570251555E-02  9.4309099880E-01
  3.3629739620E-02  9.5927803523E-01
  3.0922213144E-02  9.8590665282E-01
  3.1207510326E-02  9.7695165445E-01
  3.2415610564E-02  9.6634061741E-01
  3.2484984810E-02  9.7091641255E-01
  3.1379909637E-02  9.9117545224E-01
 -3.3388014032E-02  9.8030836001E-01
 -3.4705600780E-02  9.6207085341E-01
 -3.5223058620E-02  9.5104999459E-01
  3.4825367605E-02  9.4909570342E-01
  3.3536713513E-02  9.5693032547E-01
  3.1503922129E-02  9.7435474134E-01
  3.0897246221E-02  9.7714559488E-01
  3.2521638802E-02  9.5914732240E-01
  3.3128100877E-02  9.5513317150E-01
  3.2583917553E-02  9.6616682441E-01
  3.0917695602E-02  9.9270470503E-01
 -3.2412118917E-02  9.8858333890E-01
  3.3415258554E-02  9.7024762763E-01
  3.3682482968E-02  9.5956148322E-01
  3.3178864440E-02  9.5766917029E-01
  3.1973383019E-02  9.6484840848E-01
  3.0214388527E-02  9.8073176554E-01
  3.1133150385E-02  9.7415060400E-01
  3.3080720559E-02  9.5087638348E-01
  3.4156098592E-02  9.3963601772E-01
  3.4149368172E-02  9.4211914977E-01
  3.2990744564E-02  9.5936451161E-01
  3.0771180589E-02  9.9183287986E-01
  3.1250322642E-02  9.9476967086E-01
  3.2229973069E-02  9.7428172650E-01
  3.2583456410E-02  9.6193126491E-01
  3.2301959718E-02  9.5843726855E-01
  3.1448832221E-02  9.6380959618E-01
  3.0140283390E-02  9.7747987605E-01
  2.8521668822E-02  9.9830527880E-01
  2.9148244839E-02  9.9860775540E-01
  3.1696595081E-02  9.6706672224E-01
 -3.3886071006E-02  9.4135817806E-01
  3.5385720715E-02  9.2489005881E-01
  3.5919810899E-02  9.2010306073E-01
  3.5325644897E-02  9.2865881508E-01
  3.3592192165E-02  9.5161825507E-01
  3.0865360360E-02  9.8949245667E-01
  3.0570635558E-02  9.9293728016E-01
  3.1785704932E-02  9.6999052956E-01
  3.2457510664E-02  9.5582092537E-01
  3.2565268311E-02  9.5064517314E-01
  3.2143697659E-02  9.5402268881E-01
  3.1273315388E-02  9.6492263297E-01
  3.0068575859E-02  9.8169841261E-01
  2.9917857313E-02  9.8356958955E-01
 -3.2318794749E-02  9.5670304142E-01
 -3.4611413521E-02  9.3168132757E-01
 -3.6453131565E-02  9.1237497103E-01
 -3.7516525407E-02  9.0197921556E-01
 -3.7551067342E-02  9.0285622193E-01
 -3.6436662043E-02  9.1666694882E-01
 -3.4211363265E-02  9.4452413912E-01
  3.1063453666E-02  9.8702615576E-01
 -3.0817856927E-02  9.8199070892E-01
  3.2400985102E-02  9.5741324747E-01
 -3.3453883324E-02  9.4190300834E-01
  3.3929851231E-02  9.3518552277E-01
  3.3838140873E-02  9.3643748524E-01
  3.3243770208E-02  9.4432144867E-01
 -3.2263401882E-02  9.5693860282E-01
  3.1057151253E-02  9.7176983768E-01
 -2.9815264814E-02  9.8580705384E-01
  2.8739215979E-02  9.9611656205E-01
  2.7808007510E-02  9.9937692491E-01
  2.8204366568E-02  9.9263652690E-01
  2.9230875382E-02  9.8108916976E-01
  3.0823385370E-02  9.6494730327E-01
  3.2823601908E-02  9.4508146691E-01
  3.4982749850E-02  9.2378070776E-01
  3.6982068147E-02  9.0441058282E-01
 -3.8473884892E-02  8.9051235457E-01
 -3.9139780311E-02  8.8512645853E-01
 -3.8753138354E-02  8.9057802637E-01
 -3.7227665059E-02  9.0855665594E-01
 -3.4635850826E-02  9.4024742711E-01
  3.1191567994E-02  9.8635387591E-01
 -2.9703030454E-02  9.9798654959E-01
  3.2088683830E-02  9.6347067498E-01
  3.3998202526E-02  9.3816315115E-01
  3.5309835843E-02  9.2206863081E-01
 -3.5961482278E-02  9.1463729090E-01
 -3.5963261241E-02  9.1482683078E-01
  3.5401972958E-02  9.2106926152E-01
  3.4435032177E-02  9.3119328477E-01
  3.3272662694E-02  9.4248003499E-01
 -3.2150010112E-02  9.5207766063E-01
  3.1294044972E-02  9.5777062601E-01
  3.0891595411E-02  9.5860899274E-01
  3.1063367061E-02  9.5473500773E-01
  3.1845522147E-02  9.4656168082E-01
  3.3178255213E-02  9.3441368885E-01
  3.4901938071E-02  9.1912029825E-01
  3.6764742115E-02  9.0266169272E-01
  3.8447506882E-02  8.8802541487E-01
  3.9608672756E-02  8.7849518005E-01
  3.9944170205E-02  8.7701083542E-01
  3.9248136346E-02  8.8590142880E-01
 -3.7456188404E-02  9.0691127964E-01
 -3.4657409717E-02  9.4130552128E-01
  3.1072236876E-02  9.8988401779E-01
  3.1479358714E-02  9.7426586794E-01
  3.4092492601E-02  9.4007854622E-01
 -3.6108278611E-02  9.1579537813E-01
  3.7400133349E-02  9.0110283339E-01
  3.7924515544E-02  8.9514695138E-01
 -3.7734629298E-02  8.9653658598E-01
 -3.6978009487E-02  9.0327962188E-01
 -3.5876077496E-02  9.1280909040E-01
 -3.4689008032E-02  9.2230504502E-01
 -3.3673912488E-02  9.2934959113E-01
 -3.3045691353E-02  9.3256484433E-01
 -3.2947095235E-02  9.3166803747E-01
 -3.3429659469E-02  9.2689203507E-01
  3.4444025194E-02  9.1855941643E-01
 -3.5839025249E-02  9.0740408163E-01
 -3.7372399515E-02  8.9512763764E-01
  3.8737974491E-02  8.8440351314E-01
 -3.9611137591E-02  8.7831706615E-01
 -3.9706719301E-02  8.7975271260E-01
  3.8835364553E-02  8.9107452762E-01
  3.6941803340E-02  9.1409508391E-01
 -3.4113601270E-02  9.5014941380E-01
 -3.0544278092E-02  9.9026209725E-01
 -3.3662215737E-02  9.4846373495E-01
 -3.6196464226E-02  9.1748024911E-01
 -3.7968798476E-02  8.9712907243E-01
 -3.8890083252E-02  8.8662159548E-01
 -3.8982095240E-02  8.8462163035E-01
 -3.8378920433E-02  8.8920991523E-01
 -3.7305284096E-02  8.9789568770E-01
  3.6036426950E-02  9.0786761948E-01
  3.4850003358E-02  9.1655586242E-01
  3.3981733508E-02  9.2226321280E-01
  3.3592693202E-02  9.2437307608E-01
  3.3750058043E-02  9.2294188694E-01
  3.4419150751E-02  9.1823188660E-01
  3.5465093742E-02  9.1084173022E-01
 -3.6665651865E-02  9.0220636676E-01
 -3.7738764293E-02  8.9472773076E-01
 -3.8385588613E-02  8.9133801665E-01
 -3.8343208878E-02  8.9489982183E-01
 -3.7434743582E-02  9.0782913532E-01
 -3.5603075851E-02  9.3200300539E-01
 -3.2919148987E-02  9.6879884624E-01
 -3.2681228193E-02  9.6429615067E-01
 -3.5519882825E-02  9.2819305508E-01
 -3.7579777342E-02  9.0373840137E-01
 -3.8739423261E-02  8.9012776294E-01
 -3.8996643799E-02  8.8601588125E-01
 -3.8472595368E-02  8.8950654929E-01
 -3.7389500199E-02  8.9814865475E-01
 -3.6027785439E-02  9.0912349978E-01
  3.4674714717E-02  9.1973057938E-01
  3.3577538387E-02  9.2801751648E-01
  3.2909676047E-02  9.3310988306E-01
  3.2751836142E-02  9.3492804010E-01
  3.3085622984E-02  9.3366795717E-01
  3.3797179815E-02  9.2977142845E-01
 -3.4691165334E-02  9.2439860997E-01
 -3.5517046158E-02  9.1969129018E-01
 -3.6007597282E-02  9.1844925577E-01
 -3.5924400655E-02  9.2352928713E-01
 -3.5100587875E-02  9.3739998706E-01
 -3.3470364548E-02  9.6198403647E-01
 -3.1078405362E-02  9.9866616604E-01
 -3.1179315785E-02  9.8860002958E-01
 -3.4109679993E-02  9.4889382991E-01
 -3.6260530875E-02  9.2171895620E-01
  3.7493657009E-02  9.0623304217E-01
 -3.7793617149E-02  9.0106818075E-01
 -3.7272347028E-02  9.0433592288E-01
  3.6146177139E-02  9.1360391342E-01
  3.4692084373E-02  9.2602536406E-01
  3.3196048921E-02  9.3876678582E-01
 -3.1906613053E-02  9.4965598728E-01
  3.1001876647E-02  9.5763185209E-01
  3.0571716651E-02  9.6255612434E-01
  3.0612800229E-02  9.6460536075E-01
  3.1033583101E-02  9.6406314992E-01
  3.1668515252E-02  9.6177982831E-01
 -3.2302016796E-02  9.5959951140E-01
 -3.2701364373E-02  9.6016705405E-01
 -3.2654190705E-02  9.6632074599E-01
 -3.2003513130E-02  9.8056620572E-01
 -3.2073802633E-02  9.8030684740E-01
 -3.4142430699E-02  9.5161621486E-01
 -3.5303483867E-02  9.3528668166E-01
 -3.5539481556E-02  9.2994208174E-01
 -3.4958212604E-02  9.3369870321E-01
 -3.3768562261E-02  9.4412182489E-01
 -3.2237205013E-02  9.5830758082E-01
  3.0639149826E-02  9.7327453221E-01
  2.9214270775E-02  9.8665603074E-01
  2.8136963613E-02  9.9728460742E-01
 -3.1427212419E-02  9.9363637413E-01
 -3.2407607274E-02  9.7739017762E-01
 -3.2503848482E-02  9.7262991982E-01
 -3.1824153342E-02  9.7746852671E-01
 -3.0569196489E-02  9.8944004174E-01
 -3.1894163142E-02  9.9765902255E-01
 -3.3834737600E-02  9.7942557430E-01
 -3.5039579438E-02  9.7104152021E-01
 -3.5244355898E-02  9.7470827111E-01
 -3.4300570545E-02  9.9221633528E-01
  2.9923668244E-02  9.9872715274E-01
  3.2335894873E-02  9.7269914420E-01
 -3.4876883856E-02  9.4705773304E-01
 -3.7241760124E-02  9.2529293110E-01
 -3.9081289785E-02  9.1054700389E-01
 -4.0053558797E-02  9.0537010301E-01
 -3.9891591203E-02  9.1180636750E-01
 -3.8468347457E-02  9.3156590672E-01
 -3.5834848537E-02  9.6611589978E-01
 -3.2322613556E-02  9.9295945547E-01
 -3.1722110066E-02  9.8987181584E-01
  3.1047336939E-02  9.8926602836E-01
  3.0527751068E-02  9.8855000305E-01
  3.0362534071E-02  9.8557873981E-01
  3.0701750804E-02  9.7884043643E-01
  3.1632003572E-02  9.6739633868E-01
  3.3164890145E-02  9.5097450772E-01
  3.5227061216E-02  9.3035052624E-01
  3.7652685291E-02  9.0753386259E-01
 -4.0182781223E-02  8.8540473732E-01
 -4.2479424216E-02  8.6706558449E-01
 -4.4162824709E-02  8.5534676001E-01
 -4.4872706334E-02  8.5262410842E-01
 -4.4343139899E-02  8.6086206679E-01
 -4.2468272222E-02  8.8174335257E-01
 -3.9333898210E-02  9.1676311268E-01
 -3.5201178068E-02  9.6718539155E-01
 -3.5687299691E-02  9.7604363929E-01
 -3.7171757485E-02  9.4807247099E-01
 -3.7842518499E-02  9.3057970088E-01
 -3.7835339196E-02  9.2152075190E-01
 -3.7369305436E-02  9.1852812160E-01
  3.6707106425E-02  9.1894918154E-01
  3.6115174357E-02  9.2008267716E-01
  3.5829976683E-02  9.1953381180E-01
  3.6032619855E-02  9.1548429107E-01
  3.6831247328E-02  9.0684093840E-01
  3.8248840107E-02  8.9341754367E-01
  4.0213563162E-02  8.7612324409E-01
  4.2551370160E-02  8.5689414932E-01
 -4.4986035181E-02  8.3830252843E-01
 -4.7156647882E-02  8.2308917783E-01
 -4.8661538501E-02  8.1383855618E-01
 -4.9127855647E-02  8.1282494427E-01
 -4.8291556336E-02  8.2198778131E-01
 -4.6062181522E-02  8.4300503959E-01
 -4.2548020108E-02  8.7739320587E-01
 -3.8031742346E-02  9.2649756290E-01
 -3.2906993036E-02  9.9125615783E-01
  3.6497253918E-02  9.6529331702E-01
  3.9510514521E-02  9.2274378270E-01
  4.1601663228E-02  8.9311130749E-01
  4.2742643394E-02  8.7458757369E-01
  4.3040529312E-02  8.6510114918E-01
  4.2711959962E-02  8.6228823131E-01
  4.2040076941E-02  8.6352651812E-01
  4.1326369374E-02  8.6614116407E-01
  4.0846931334E-02  8.6770621979E-01
  4.0818760376E-02  8.6629590373E-01
 -4.1377778236E-02  8.6069088269E-01
  4.2565876385E-02  8.5061616878E-01
  4.4321977665E-02  8.3687954192E-01
  4.6475035265E-02  8.2120320133E-01
  4.8744388991E-02  8.0583558135E-01
 -5.0759271836E-02  7.9320908908E-01
  5.2107226292E-02  7.8572924606E-01
  5.2408673915E-02  7.8562249340E-01
 -5.1399035867E-02  7.9483539239E-01
  4.8991370012E-02  8.1504910390E-01
  4.5296993693E-02  8.4778343783E-01
 -4.0597554669E-02  8.9442328701E-01
  3.5281625742E-02  9.5599285871E-01
  3.4694976162E-02  9.8397539839E-01
  3.9101103691E-02  9.2539196622E-01
 -4.2739798519E-02  8.8171451108E-01
 -4.5386380241E-02  8.5139841977E-01
 -4.6955922618E-02  8.3258844746E-01
 -4.7517688110E-02  8.2321059781E-01
 -4.7276827457E-02  8.2093489607E-01
 -4.6531106371E-02  8.2320201273E-01
  4.5615596562E-02  8.2741393808E-01
  4.4848033683E-02  8.3119190567E-01
  4.4485216512E-02  8.3257414914E-01
  4.4695681173E-02  8.3020717521E-01
  4.5546114671E-02  8.2361503857E-01
  4.6994024724E-02  8.1336479157E-01
  4.8882153135E-02  8.0089851107E-01
 -5.0939434538E-02  7.8816937718E-01
 -5.2801016692E-02  7.7737327830E-01
 -5.4057402289E-02  7.7079760176E-01
 -5.4328955809E-02  7.7065378924E-01
 -5.3346127048E-02  7.7891211015E-01
 -5.1009179429E-02  7.9726854854E-01
 -4.7407472727E-02  8.2724639574E-01
 -4.2793955229E-02  8.7024274294E-01
 -3.7528032730E-02  9.2731334331E-01
  3.2008578739E-02  9.9866071371E-01
  3.6186653330E-02  9.5485569533E-01
  4.1086474807E-02  8.9584228327E-01
  4.5213239968E-02  8.5205705483E-01
 -4.8284735784E-02  8.2190353952E-01
 -5.0161474814E-02  8.0352640267E-01
  5.0874170046E-02  7.9490170635E-01
  5.0614413009E-02  7.9377419434E-01
  4.9692759967E-02  7.9766208558E-01
  4.8476873362E-02  8.0402997586E-01
  4.7325815176E-02  8.1051813852E-01
 -4.6536321147E-02  8.1509960971E-01
  4.6310305418E-02  8.1624415840E-01
  4.6741322907E-02  8.1320393912E-01
  4.7810044090E-02  8.0623310814E-01
  4.9381562306E-02  7.9647387824E-01
  5.1207755688E-02  7.8563196266E-01
 -5.2946411286E-02  7.7574106914E-01
 -5.4206683687E-02  7.6902372828E-01
  5.4617442260E-02  7.6769971125E-01
  5.3900768090E-02  7.7378027257E-01
  5.1927704090E-02  7.8900615217E-01
  4.8739431140E-02  8.1493496137E-01
 -4.4530360382E-02  8.5297808039E-01
  3.9603907204E-02  9.0418652296E-01
  3.4318239176E-02  9.6877358707E-01
  3.7225608287E-02  9.3399818630E-01
 -4.2436376205E-02  8.7557216829E-01
  4.6852455019E-02  8.3254796335E-01
  5.0145819502E-02  8.0334611961E-01
 -5.2134528768E-02  7.8616987140E-01
 -5.2821341703E-02  7.7908921738E-01
  5.2391737917E-02  7.7995088708E-01
  5.1172123462E-02  7.8634770330E-01
  4.9561165868E-02  7.9575837564E-01
 -4.7954275913E-02  8.0575625892E-01
  4.6682010522E-02  8.1416041101E-01
  4.5974472865E-02  8.1920024417E-01
  4.5949156624E-02  8.1981400979E-01
  4.6610287821E-02  8.1591270988E-01
 -4.7850283833E-02  8.0833361960E-01
 -4.9454394978E-02  7.9856973840E-01
 -5.1117973150E-02  7.8855084360E-01
 -5.2484520557E-02  7.8048569814E-01
  5.3202287040E-02  7.7663891474E-01
  5.2986026837E-02  7.7910252391E-01
  5.1666630915E-02  7.8971599222E-01
 -4.9215796329E-02  8.1012162699E-01
 -4.5742350043E-02  8.4176212262E-01
  4.1466746045E-02  8.8566251256E-01
  3.6684472467E-02  9.4202183378E-01
 -3.2178072228E-02  9.9335297287E-01
 -3.7900289276E-02  9.2004949162E-01
 -4.3212447413E-02  8.6311117488E-01
 -4.7677778193E-02  8.2167516505E-01
 -5.0939928013E-02  7.9426773264E-01
 -5.2796386915E-02  7.7919626390E-01
 -5.3243446553E-02  7.7463762093E-01
 -5.2476267183E-02  7.7853764422E-01
 -5.0843355963E-02  7.8854195486E-01
  4.8770587773E-02  8.0208295244E-01
  4.6679033005E-02  8.1656426342E-01
  4.4920276466E-02  8.2954196349E-01
  4.3741468612E-02  8.3893989747E-01
  4.3276307623E-02  8.4336896489E-01
  4.3548863415E-02  8.4239692987E-01
  4.4479730821E-02  8.3654416430E-01
  4.5893460200E-02  8.2708508717E-01
 -4.7533588018E-02  8.1587022971E-01
 -4.9091215342E-02  8.0514930601E-01
 -5.0246220715E-02  7.9730343607E-01
 -5.0713133381E-02  7.9458369874E-01
  5.0281466935E-02  7.9899936508E-01
  4.8842831966E-02  8.1232128836E-01
  4.6401947489E-02  8.3603173685E-01
  4.3073285699E-02  8.7112076863E-01
  3.9066453427E-02  9.1777550777E-01
